1-byte character code	<C><F><I><N><Q>@1-byte character code<br />- (Tech) mã ký tự 1 bai</Q></N></I></F></C>
acquirable	<C><F><I><N><Q>@acquirable<br />- xem acquire</Q></N></I></F></C>
acquire	<C><F><I><N><Q>@acquire /ə'kwaiə/<br />*  ngoại động từ<br />- được, giành được, thu được, đạt được, kiếm được<br />=to acquire a good reputation+ được tiếng tốt<br />=acquired characteristic+ (sinh vật học) tính chất thu được<br />=an acquired taste+ sở thích do quen mà có</Q></N></I></F></C>
acquired	<C><F><I><N><Q>@acquire /ə'kwaiə/<br />*  ngoại động từ<br />- được, giành được, thu được, đạt được, kiếm được<br />=to acquire a good reputation+ được tiếng tốt<br />=acquired characteristic+ (sinh vật học) tính chất thu được<br />=an acquired taste+ sở thích do quen mà có</Q></N></I></F></C>
acquirement	<C><F><I><N><Q>@acquirement /ə'kwaiəmənt/<br />*  danh từ<br />- sự được, sự giành được, sự thu được, sự đạt được, sự kiếm được<br />- (số nhiều) điều học được, học thức, tài nghệ, tài năng (do trau giồi mà có, đối lại với thiên tư)<br />=a man of vast acquirements+ một người có nhiều tài năng; người có vốn kiến thức rộng</Q></N></I></F></C>
acquirements	<C><F><I><N><Q>@acquirement /ə'kwaiəmənt/<br />*  danh từ<br />- sự được, sự giành được, sự thu được, sự đạt được, sự kiếm được<br />- (số nhiều) điều học được, học thức, tài nghệ, tài năng (do trau giồi mà có, đối lại với thiên tư)<br />=a man of vast acquirements+ một người có nhiều tài năng; người có vốn kiến thức rộng</Q></N></I></F></C>
acquirer	<C><F><I><N><Q>@acquirer<br />- xem acquire</Q></N></I></F></C>
acquires	<C><F><I><N><Q>@acquire /ə'kwaiə/<br />*  ngoại động từ<br />- được, giành được, thu được, đạt được, kiếm được<br />=to acquire a good reputation+ được tiếng tốt<br />=acquired characteristic+ (sinh vật học) tính chất thu được<br />=an acquired taste+ sở thích do quen mà có</Q></N></I></F></C>
acquiring	<C><F><I><N><Q>@acquire /ə'kwaiə/<br />*  ngoại động từ<br />- được, giành được, thu được, đạt được, kiếm được<br />=to acquire a good reputation+ được tiếng tốt<br />=acquired characteristic+ (sinh vật học) tính chất thu được<br />=an acquired taste+ sở thích do quen mà có</Q></N></I></F></C>
acquisition	<C><F><I><N><Q>@acquisition /,ækwi'ziʃn/<br />*  danh từ<br />- sự được, sự giành được, sự thu được, sự đạt được, sự kiếm được<br />- cái giành được, cái thu nhận được<br />=Mr. A will be a valuable acquisition to the teaching staff of our school+ thu nhận được ông A thì sẽ có lợi cho hàng ngũ giáo viên của trường chúng ta<br /><br />@acquisition<br />- (Tech) thu thập, thu nhận</Q></N></I></F></C>
acquisitions	<C><F><I><N><Q>@acquisition /,ækwi'ziʃn/<br />*  danh từ<br />- sự được, sự giành được, sự thu được, sự đạt được, sự kiếm được<br />- cái giành được, cái thu nhận được<br />=Mr. A will be a valuable acquisition to the teaching staff of our school+ thu nhận được ông A thì sẽ có lợi cho hàng ngũ giáo viên của trường chúng ta<br /><br />@acquisition<br />- (Tech) thu thập, thu nhận</Q></N></I></F></C>
acquisitive	<C><F><I><N><Q>@acquisitive /ə'kwizitiv/<br />*  tính từ<br />- thích trữ của, hám lợi<br />- có thể học hỏi, có khả năng tiếp thu, có khả năng lĩnh hội</Q></N></I></F></C>
acquisitively	<C><F><I><N><Q>@acquisitively<br />- xem acquisitive</Q></N></I></F></C>
acquisitiveness	<C><F><I><N><Q>@acquisitiveness /ə'kwizitivnis/<br />*  danh từ<br />- tính thích trữ của, tính hám lợi<br />- tính có thể học hỏi, khả năng tiếp thu, khả năng lĩnh hội</Q></N></I></F></C>
acquisitor	<C><F><I><N><Q>@acquisitor<br />- xem acquisitive</Q></N></I></F></C>
acquit	<C><F><I><N><Q>@acquit /ə'kwit/<br />*  ngoại động từ<br />- trả hết, trang trải (nợ nần)<br />=to acquit one's debt trang trải hết nợ nần+ tha bổng, tha tội, tuyên bố trắng án<br />=to be acquitted of one's crime+ được tha bổng<br />- to acquit oneself of làm xong, làm trọn (nghĩa vụ, bổn phận...)<br />=to acquit oneself of a promise+ làm trọn lời hứa<br />=to acquit oneself of one's task+ làm trọn nhiệm vụ<br />!to acquit oneself<br />- làm bổn phận mình, làm trọn phận mình; xử sự<br />=to acquit oneself ill+ làm không tốt phần mình, xử sự xấu</Q></N></I></F></C>
acquits	<C><F><I><N><Q>@acquit /ə'kwit/<br />*  ngoại động từ<br />- trả hết, trang trải (nợ nần)<br />=to acquit one's debt trang trải hết nợ nần+ tha bổng, tha tội, tuyên bố trắng án<br />=to be acquitted of one's crime+ được tha bổng<br />- to acquit oneself of làm xong, làm trọn (nghĩa vụ, bổn phận...)<br />=to acquit oneself of a promise+ làm trọn lời hứa<br />=to acquit oneself of one's task+ làm trọn nhiệm vụ<br />!to acquit oneself<br />- làm bổn phận mình, làm trọn phận mình; xử sự<br />=to acquit oneself ill+ làm không tốt phần mình, xử sự xấu</Q></N></I></F></C>
acquittal	<C><F><I><N><Q>@acquittal /ə'kwitl/<br />*  danh từ<br />- sự trả xong nợ, sự trang trải xong nợ nần<br />- sự tha tội, sự tha bổng, sự tuyên bố trắng án<br />- sự làm trọn (bổn phận, trách nhiệm...)</Q></N></I></F></C>
acquittals	<C><F><I><N><Q>@acquittal /ə'kwitl/<br />*  danh từ<br />- sự trả xong nợ, sự trang trải xong nợ nần<br />- sự tha tội, sự tha bổng, sự tuyên bố trắng án<br />- sự làm trọn (bổn phận, trách nhiệm...)</Q></N></I></F></C>
acquittancce	<C><F><I><N><Q>@acquittancce /ə'kwitəns/<br />*  danh từ<br />- sự trả nợ, sự trang trải hết nợ nần<br />- sự trang trải hết nợ nần<br />- biên lai</Q></N></I></F></C>
acquittance	<C><F><I><N><Q>@acquittance<br />* danh từ<br />- sự trả nợ, sự trang trải hết nợ nần<br />- sự trang trải hết nợ nần<br />- biên lai</Q></N></I></F></C>
acquitted	<C><F><I><N><Q>@acquit /ə'kwit/<br />*  ngoại động từ<br />- trả hết, trang trải (nợ nần)<br />=to acquit one's debt trang trải hết nợ nần+ tha bổng, tha tội, tuyên bố trắng án<br />=to be acquitted of one's crime+ được tha bổng<br />- to acquit oneself of làm xong, làm trọn (nghĩa vụ, bổn phận...)<br />=to acquit oneself of a promise+ làm trọn lời hứa<br />=to acquit oneself of one's task+ làm trọn nhiệm vụ<br />!to acquit oneself<br />- làm bổn phận mình, làm trọn phận mình; xử sự<br />=to acquit oneself ill+ làm không tốt phần mình, xử sự xấu</Q></N></I></F></C>
acquitter	<C><F><I><N><Q>@acquitter<br />- xem acquit</Q></N></I></F></C>
acquitting	<C><F><I><N><Q>@acquit /ə'kwit/<br />*  ngoại động từ<br />- trả hết, trang trải (nợ nần)<br />=to acquit one's debt trang trải hết nợ nần+ tha bổng, tha tội, tuyên bố trắng án<br />=to be acquitted of one's crime+ được tha bổng<br />- to acquit oneself of làm xong, làm trọn (nghĩa vụ, bổn phận...)<br />=to acquit oneself of a promise+ làm trọn lời hứa<br />=to acquit oneself of one's task+ làm trọn nhiệm vụ<br />!to acquit oneself<br />- làm bổn phận mình, làm trọn phận mình; xử sự<br />=to acquit oneself ill+ làm không tốt phần mình, xử sự xấu</Q></N></I></F></C>
acral	<C><F><I><N><Q>@acral<br />* tính từ<br />- thuộc phía đầu; phía ngoài cùng</Q></N></I></F></C>
acranial	<C><F><I><N><Q>@acranial<br />* tính từ<br />- (y học) không sọ, thiếu sọ</Q></N></I></F></C>
acraspedout	<C><F><I><N><Q>@acraspedout<br />* tính từ<br />- không diềm, thiếu diềm</Q></N></I></F></C>
acre	<C><F><I><N><Q>@acre /acre/<br />*  danh từ<br />- mẫu Anh (khoảng 0, 4 hecta)<br />- cánh đồng, đồng cỏ<br />=broad acres+ đồng ruộng, cánh đồng<br />=God's acre+ nghĩa địa, nghĩa trang</Q></N></I></F></C>
acreage	<C><F><I><N><Q>@acreage /'eikəridʤ/<br />*  danh từ<br />- diện tích (tính theo mẫu Anh)</Q></N></I></F></C>
acres	<C><F><I><N><Q>@acre /acre/<br />*  danh từ<br />- mẫu Anh (khoảng 0, 4 hecta)<br />- cánh đồng, đồng cỏ<br />=broad acres+ đồng ruộng, cánh đồng<br />=God's acre+ nghĩa địa, nghĩa trang</Q></N></I></F></C>
acrid	<C><F><I><N><Q>@acrid /'ækrid/<br />*  tính từ<br />- hăng, cay sè<br />- chua cay, gay gắt (lời nói, thái độ...)</Q></N></I></F></C>
acridities	<C><F><I><N><Q>@acridity /æ'kriditi/<br />*  danh từ<br />- vị hăng, mùi hăng, mùi cay sè<br />- sự chua cay, sừ gay gắt</Q></N></I></F></C>
acridity	<C><F><I><N><Q>@acridity /æ'kriditi/<br />*  danh từ<br />- vị hăng, mùi hăng, mùi cay sè<br />- sự chua cay, sừ gay gắt</Q></N></I></F></C>
acridly	<C><F><I><N><Q>@acridly<br />- xem acrid</Q></N></I></F></C>
acrimonies	<C><F><I><N><Q>@acrimony /'ækriməni/<br />*  danh từ<br />- sự chua cay, sự gay gắt</Q></N></I></F></C>
acrimonious	<C><F><I><N><Q>@acrimonious /,ækri'mounjəs/<br />*  tính từ<br />- chua cay, gay gắt (lời nói, thái độ)</Q></N></I></F></C>
acrimoniously	<C><F><I><N><Q>@acrimoniously<br />* phó từ<br />- chua cay, gay gắt</Q></N></I></F></C>
acrimoniousness	<C><F><I><N><Q>@acrimoniousness<br />- xem acrimonious</Q></N></I></F></C>
acrimony	<C><F><I><N><Q>@acrimony /'ækriməni/<br />*  danh từ<br />- sự chua cay, sự gay gắt</Q></N></I></F></C>
acrobat	<C><F><I><N><Q>@acrobat /'ækrəbæt/<br />*  danh từ<br />- người biểu diễn leo dây, người biểu diễn nhào lộn<br />- nhà chính trị nghiêng ngả (dễ dàng thay đổi lập trường); nhà biện luận nghiêng ngả (dễ dàng thay đổi lập luận)</Q></N></I></F></C>
acrobatic	<C><F><I><N><Q>@acrobatic<br />* tính từ<br />- tính chất nhào lộn, liên quan đến nhào lộn</Q></N></I></F></C>
acrobatically	<C><F><I><N><Q>@acrobatically /,ækrə'bætikəli/<br />*  phó từ<br />- tài tình, khéo léo</Q></N></I></F></C>
acrobatics	<C><F><I><N><Q>@acrobatics /,ækrə'bætiks/<br />*  danh từ,  số nhiều (dùng như số ít)<br />- thuật leo dây, thuật nhào lộn<br />=aerial acrobatics+ (hàng không) thuật nhào lộn trên không</Q></N></I></F></C>
acrobatism	<C><F><I><N><Q>@acrobatism /'ækrəbætizm/<br />*  danh từ<br />- thuật leo dây, thuật nhào lộn</Q></N></I></F></C>
acrobats	<C><F><I><N><Q>@acrobat /'ækrəbæt/<br />*  danh từ<br />- người biểu diễn leo dây, người biểu diễn nhào lộn<br />- nhà chính trị nghiêng ngả (dễ dàng thay đổi lập trường); nhà biện luận nghiêng ngả (dễ dàng thay đổi lập luận)</Q></N></I></F></C>
acrocarpic	<C><F><I><N><Q>@acrocarpic<br />* tính từ<br />- thuộc quả ngọn</Q></N></I></F></C>
acrocarpous	<C><F><I><N><Q>@acrocarpous /,ækrou'kɑ:pəs/<br />*  tính từ<br />- (thực vật học) có quả ở ngọn</Q></N></I></F></C>
acrocentric	<C><F><I><N><Q>@acrocentric<br />* danh từ<br />- thể nhiễm sắc dạng que</Q></N></I></F></C>
acrogenous	<C><F><I><N><Q>@acrogenous /ə'krɔdʤinəs/<br />*  tính từ<br />- (thực vật học) sinh ở ngọn</Q></N></I></F></C>
acrogynous	<C><F><I><N><Q>@acrogynous<br />* tính từ<br />- có túi noãn ở ngọn</Q></N></I></F></C>
acromegalic	<C><F><I><N><Q>@acromegalic<br />- xem acromegaly</Q></N></I></F></C>
acromegalies	<C><F><I><N><Q>@acromegaly /,ækrə'megəli/<br />*  danh từ<br />- (y học) bệnh to cực</Q></N></I></F></C>
acromegaly	<C><F><I><N><Q>@acromegaly /,ækrə'megəli/<br />*  danh từ<br />- (y học) bệnh to cực</Q></N></I></F></C>
acronycal	<C><F><I><N><Q>@acronycal /ə'krɔnikəl/ (acronychal) /ə'krɔnikəl/<br />*  tính từ<br />- (thiên văn học) xuất hiện vào lúc chập tối (sao...)</Q></N></I></F></C>
acronychal	<C><F><I><N><Q>@acronychal /ə'krɔnikəl/ (acronychal) /ə'krɔnikəl/<br />*  tính từ<br />- (thiên văn học) xuất hiện vào lúc chập tối (sao...)</Q></N></I></F></C>
acronym	<C><F><I><N><Q>@acronym /'ækrənim/<br />*  danh từ<br />- từ (cấu tạo bằng) chữ đầu (của những từ khác) (ví dụ NATO,  radar...)<br /><br />@acronym<br />- (Tech) lược danh, lược (thành) ngữ, tên gọn</Q></N></I></F></C>
acronymic	<C><F><I><N><Q>@acronymic<br />- xem acronym</Q></N></I></F></C>
acronymous	<C><F><I><N><Q>@acronymous<br />- xem acronym</Q></N></I></F></C>
acronyms	<C><F><I><N><Q>@acronym /'ækrənim/<br />*  danh từ<br />- từ (cấu tạo bằng) chữ đầu (của những từ khác) (ví dụ NATO,  radar...)<br /><br />@acronym<br />- (Tech) lược danh, lược (thành) ngữ, tên gọn</Q></N></I></F></C>
acropetal	<C><F><I><N><Q>@acropetal /ə'krɔpitəl/<br />*  tính từ<br />- hướng ngọn</Q></N></I></F></C>
acropetally	<C><F><I><N><Q>@acropetally<br />- xem acropetal</Q></N></I></F></C>
acrophilous	<C><F><I><N><Q>@acrophilous<br />* tính từ<br />- (thực vật) ưa ngọn</Q></N></I></F></C>
acrophily	<C><F><I><N><Q>@acrophily<br />* danh từ<br />- tính ưa ngọn</Q></N></I></F></C>
acrophobia	<C><F><I><N><Q>@acrophobia /,ækrə'foubjə/<br />*  danh từ<br />- (y học) chứng sợ nơi cao</Q></N></I></F></C>
acropodium	<C><F><I><N><Q>@acropodium<br />* danh từ<br />- ngón (chân, tay)</Q></N></I></F></C>
acropolis	<C><F><I><N><Q>@acropolis /ə'krɔpəlis/<br />*  danh từ<br />- vệ thành, thành phòng ngự (đặc biệt hay dùng để chỉ vệ thành của thành A-ten, thời cổ Hy lạp)</Q></N></I></F></C>
acroscopic	<C><F><I><N><Q>@acroscopic<br />* tính từ<br />- (thực vật) đối ngọn</Q></N></I></F></C>
acrospire	<C><F><I><N><Q>@acrospire<br />* danh từ<br />- (thực vật) mần ngọn cuộn</Q></N></I></F></C>
acrospore	<C><F><I><N><Q>@acrospore /'ækrəspɔ:/<br />*  danh từ<br />- (thực vật học) bào tử ngọn</Q></N></I></F></C>
across	<C><F><I><N><Q>@across /ə'krɔs/<br />*  phó từ<br />- qua, ngang, ngang qua<br />=a bird is flying across+ một con chim đang bay ngang qua<br />- bắt chéo, chéo nhau, chéo chữ thập<br />=to stand with legs across+ đứng chéo khoeo<br />=with arms across+ khoanh tay<br />*  giới từ<br />- qua, ngang, ngang qua<br />=across the fields+ ngang qua cánh đồng<br />- ở bên kia, ở phía bên kia<br />=the hotel is across the river+ khách sạn ở bên kia sông<br />!to come across<br />- (xem) come<br />!to get across somebody<br />- cãi nhau với ai<br />!to turn across<br />- (xem) trun<br />!to put it across somebody<br />- (từ lóng) trả thù ai<br />- đánh lừa ai<br />- trừng phạt ai, sửa cho ai một trận<br /><br />@across<br />- ngang, qua</Q></N></I></F></C>
Across-the-board tariff changes	<C><F><I><N><Q>@Across-the-board tariff changes<br />- (Econ) Thay đổi thuế quan đồng loạt.<br />+ Một tình huống khi tất cả thuế quan của một nước được tăng hoặc giảm theo tỷ lệ phần trăm ngang bằng.</Q></N></I></F></C>
acrostic	<C><F><I><N><Q>@acrostic /ə'krɔstik/<br />*  danh từ<br />- (thơ ca) chữ đầu<br />*  tính từ<br />- (thuộc) thể thơ chữ đầu, theo thể thơ chữ đầu</Q></N></I></F></C>
acrostically	<C><F><I><N><Q>@acrostically<br />- xem acrostic</Q></N></I></F></C>
acrostics	<C><F><I><N><Q>@acrostic /ə'krɔstik/<br />*  danh từ<br />- (thơ ca) chữ đầu<br />*  tính từ<br />- (thuộc) thể thơ chữ đầu, theo thể thơ chữ đầu</Q></N></I></F></C>
acrotropism	<C><F><I><N><Q>@acrotropism<br />* danh từ<br />- tính hướng ngọn</Q></N></I></F></C>
acrylic	<C><F><I><N><Q>@acrylic<br />* tính từ<br />- (hóa) acrylic<br />* danh từ<br />- sợi acrylic</Q></N></I></F></C>
acrylics	<C><F><I><N><Q>@acrylic<br />* tính từ<br />- (hóa) acrylic<br />* danh từ<br />- sợi acrylic</Q></N></I></F></C>
act	<C><F><I><N><Q>@act /ækt/<br />*  danh từ<br />- hành động, việc làm, cử chỉ, hành vi<br />=act of violence+ hành động bạo lực<br />=act of madness+ hành động điên rồ<br />- đạo luật<br />=to pass an act+ thông qua một đạo luật<br />=act of parliament+ một đạo luật của quốc hội<br />- chứng thư<br />=to take act+ chứng nhận<br />=I deliver this as my act and deed+ tôi xin nộp cái này coi như chứng nhận của tôi (nói khi ký)<br />- hồi, màn (trong vở kịch)<br />=a play in five acts+ vở kịch năm màn<br />- tiết mục (xiếc, ca múa nhạc...)<br />- luận án, khoá luận<br />!to be in act to<br />- sắp sửa (làm gì)<br />=to be in act to fire+ sắp bắn<br />!in the very act [of]<br />- khi đang hành động, quả tang<br />=to be caught in the very act+ bị bắt quả tang<br />!to put on an act<br />- (từ lóng) khoe mẽ, nói khoe<br />*  ngoại động từ<br />- đóng vai (kịch, chèo, tuồng, phim)<br />=to act Hamlet+ đóng vai Hăm-lét<br />- giả vờ, giả đò "đóng kịch" <br />=to act madness+ giả vờ điên<br />=to act a part+ đóng một vai; giả đò<br />*  nội động từ<br />- hành động<br />=to act like a fool+ hành động như một thằng điên<br />- cư xử, đối xử<br />=to act kindly towards someone+ đối xử tử tế với ai<br />- giữ nhiệm vụ, làm công tác, làm<br />=to act as interpreter+ làm phiên dịch<br />=he acted as director in the latter's absence+ anh ấy thay quyền ông giám đốc khi ông giám đốc đi vắng<br />- tác động, có tác dụng, có ảnh hưởng<br />=alcohol acts on the nerves+ rượu có tác động đến thần kinh<br />=the brake refused to act+ phanh không ăn<br />- đóng kịch, diễn kịch, thủ vai<br />=to act very well+ thủ vai rất đạt<br />- (+ upon,  on) hành động theo, làm theo<br />=to act upon someone's advice+ hành động theo lời khuyên của ai<br />- (+ up to) thực hành cho xứng đáng với, hành động cho xứng đáng với<br />=to act up to one's reputation+ hành động xứng đáng với thanh danh của mình<br /><br />@act<br />- tác động</Q></N></I></F></C>
act of god	<C><F><I><N><Q>@act of god<br />- thiên tai (như bão, lụt, động đất...)</Q></N></I></F></C>
actability	<C><F><I><N><Q>@actability<br />- xem act</Q></N></I></F></C>
actable	<C><F><I><N><Q>@actable<br />- xem act</Q></N></I></F></C>
acted	<C><F><I><N><Q>@act /ækt/<br />*  danh từ<br />- hành động, việc làm, cử chỉ, hành vi<br />=act of violence+ hành động bạo lực<br />=act of madness+ hành động điên rồ<br />- đạo luật<br />=to pass an act+ thông qua một đạo luật<br />=act of parliament+ một đạo luật của quốc hội<br />- chứng thư<br />=to take act+ chứng nhận<br />=I deliver this as my act and deed+ tôi xin nộp cái này coi như chứng nhận của tôi (nói khi ký)<br />- hồi, màn (trong vở kịch)<br />=a play in five acts+ vở kịch năm màn<br />- tiết mục (xiếc, ca múa nhạc...)<br />- luận án, khoá luận<br />!to be in act to<br />- sắp sửa (làm gì)<br />=to be in act to fire+ sắp bắn<br />!in the very act [of]<br />- khi đang hành động, quả tang<br />=to be caught in the very act+ bị bắt quả tang<br />!to put on an act<br />- (từ lóng) khoe mẽ, nói khoe<br />*  ngoại động từ<br />- đóng vai (kịch, chèo, tuồng, phim)<br />=to act Hamlet+ đóng vai Hăm-lét<br />- giả vờ, giả đò "đóng kịch" <br />=to act madness+ giả vờ điên<br />=to act a part+ đóng một vai; giả đò<br />*  nội động từ<br />- hành động<br />=to act like a fool+ hành động như một thằng điên<br />- cư xử, đối xử<br />=to act kindly towards someone+ đối xử tử tế với ai<br />- giữ nhiệm vụ, làm công tác, làm<br />=to act as interpreter+ làm phiên dịch<br />=he acted as director in the latter's absence+ anh ấy thay quyền ông giám đốc khi ông giám đốc đi vắng<br />- tác động, có tác dụng, có ảnh hưởng<br />=alcohol acts on the nerves+ rượu có tác động đến thần kinh<br />=the brake refused to act+ phanh không ăn<br />- đóng kịch, diễn kịch, thủ vai<br />=to act very well+ thủ vai rất đạt<br />- (+ upon,  on) hành động theo, làm theo<br />=to act upon someone's advice+ hành động theo lời khuyên của ai<br />- (+ up to) thực hành cho xứng đáng với, hành động cho xứng đáng với<br />=to act up to one's reputation+ hành động xứng đáng với thanh danh của mình<br /><br />@act<br />- tác động</Q></N></I></F></C>
actin	<C><F><I><N><Q>@actin<br />- Cách viết khác : actino</Q></N></I></F></C>
actinal	<C><F><I><N><Q>@actinal<br />* tính từ<br />- thuộc tấm toả tia</Q></N></I></F></C>
acting	<C><F><I><N><Q>@acting /'æktiɳ/<br />*  danh từ<br />- hành động<br />- (sân khấu) nghệ thuật đóng kịch (kịch, phim, chèo, tuồng); sự thủ vai, sự đóng kịch<br />*  tính từ<br />- hành động<br />- thay quyền, quyền<br />=acting Prime Minister+ quyền thủ tướng</Q></N></I></F></C><C><F><I><N><Q>@act /ækt/<br />*  danh từ<br />- hành động, việc làm, cử chỉ, hành vi<br />=act of violence+ hành động bạo lực<br />=act of madness+ hành động điên rồ<br />- đạo luật<br />=to pass an act+ thông qua một đạo luật<br />=act of parliament+ một đạo luật của quốc hội<br />- chứng thư<br />=to take act+ chứng nhận<br />=I deliver this as my act and deed+ tôi xin nộp cái này coi như chứng nhận của tôi (nói khi ký)<br />- hồi, màn (trong vở kịch)<br />=a play in five acts+ vở kịch năm màn<br />- tiết mục (xiếc, ca múa nhạc...)<br />- luận án, khoá luận<br />!to be in act to<br />- sắp sửa (làm gì)<br />=to be in act to fire+ sắp bắn<br />!in the very act [of]<br />- khi đang hành động, quả tang<br />=to be caught in the very act+ bị bắt quả tang<br />!to put on an act<br />- (từ lóng) khoe mẽ, nói khoe<br />*  ngoại động từ<br />- đóng vai (kịch, chèo, tuồng, phim)<br />=to act Hamlet+ đóng vai Hăm-lét<br />- giả vờ, giả đò "đóng kịch" <br />=to act madness+ giả vờ điên<br />=to act a part+ đóng một vai; giả đò<br />*  nội động từ<br />- hành động<br />=to act like a fool+ hành động như một thằng điên<br />- cư xử, đối xử<br />=to act kindly towards someone+ đối xử tử tế với ai<br />- giữ nhiệm vụ, làm công tác, làm<br />=to act as interpreter+ làm phiên dịch<br />=he acted as director in the latter's absence+ anh ấy thay quyền ông giám đốc khi ông giám đốc đi vắng<br />- tác động, có tác dụng, có ảnh hưởng<br />=alcohol acts on the nerves+ rượu có tác động đến thần kinh<br />=the brake refused to act+ phanh không ăn<br />- đóng kịch, diễn kịch, thủ vai<br />=to act very well+ thủ vai rất đạt<br />- (+ upon,  on) hành động theo, làm theo<br />=to act upon someone's advice+ hành động theo lời khuyên của ai<br />- (+ up to) thực hành cho xứng đáng với, hành động cho xứng đáng với<br />=to act up to one's reputation+ hành động xứng đáng với thanh danh của mình<br /><br />@act<br />- tác động</Q></N></I></F></C>
actinia	<C><F><I><N><Q>@actinia /æk'tiniə/<br />*  danh từ (số nhiều actinias,  actiniae)<br />- (động vật học) hải quỳ</Q></N></I></F></C>
actiniae	<C><F><I><N><Q>@actiniae /æk'tiniə/<br />*  danh từ (số nhiều actinias,  actiniae)<br />- (động vật học) hải quỳ</Q></N></I></F></C><C><F><I><N><Q>@actinia /æk'tiniə/<br />*  danh từ (số nhiều actinias,  actiniae)<br />- (động vật học) hải quỳ</Q></N></I></F></C>
actinic	<C><F><I><N><Q>@actinic /æk'tinik/<br />*  tính từ<br />- (vật lý),  (hoá học) quang hoá<br /><br />@actinic<br />- (Tech) quang hóa</Q></N></I></F></C>
actinically	<C><F><I><N><Q>@actinically<br />- xem actinic</Q></N></I></F></C>
actinide	<C><F><I><N><Q>@actinide<br />* danh từ<br />- (hoá học) actinit</Q></N></I></F></C>
actinidia	<C><F><I><N><Q>@actinidia<br />* danh từ<br />- cây dương đào</Q></N></I></F></C>
actiniform	<C><F><I><N><Q>@actiniform<br />* danh từ<br />- (sinh học) dạng sao; dạng toả tia</Q></N></I></F></C>
actinism	<C><F><I><N><Q>@actinism /'æktinizm/<br />*  danh từ<br />- (vật lý),  (hoá học) tính quang hoá, độ quang hoá</Q></N></I></F></C>
actinium	<C><F><I><N><Q>@actinium /æk'tiniəm/<br />*  danh từ<br />- (hoá học) Actini</Q></N></I></F></C>
actinobiology	<C><F><I><N><Q>@actinobiology<br />* danh từ<br />- sinh học bức xạ</Q></N></I></F></C>
actinoblast	<C><F><I><N><Q>@actinoblast<br />* danh từ<br />- (sinh học) nguyên bào gai</Q></N></I></F></C>
actinocarpic	<C><F><I><N><Q>@actinocarpic<br />* tính từ<br />- thuộc quả xếp toả tia</Q></N></I></F></C>
actinocarpous	<C><F><I><N><Q>@actinocarpous<br />* tính từ<br />- (thực vật) có quả xếp toả tia</Q></N></I></F></C>
actinoid	<C><F><I><N><Q>@actinoid<br />* tính từ<br />- dạng toả tia</Q></N></I></F></C>
actinolit	<C><F><I><N><Q>@actinolit<br />* danh từ<br />- (khoáng) actinolit</Q></N></I></F></C>
actinometer	<C><F><I><N><Q>@actinometer /,ækti'nɔmitə/<br />*  danh từ<br />- (vật lý) cái đo nhật xạ<br />- (vật lý),  (hoá học) cái đo quang hoá<br /><br />@actinometer<br />- (Tech) nhật xạ kế, quang hóa kế</Q></N></I></F></C>
actinometers	<C><F><I><N><Q>@actinometer /,ækti'nɔmitə/<br />*  danh từ<br />- (vật lý) cái đo nhật xạ<br />- (vật lý),  (hoá học) cái đo quang hoá<br /><br />@actinometer<br />- (Tech) nhật xạ kế, quang hóa kế</Q></N></I></F></C>
actinometric	<C><F><I><N><Q>@actinometric<br />- xem actinometer</Q></N></I></F></C>
actinometries	<C><F><I><N><Q>@actinometry<br />- xem actinometer</Q></N></I></F></C>
actinometry	<C><F><I><N><Q>@actinometry<br />- xem actinometer</Q></N></I></F></C>
actinomorphic	<C><F><I><N><Q>@actinomorphic /,æktinə'mɔ:fəs/ (actinomorphic) /,æktinə'mc:fik/<br />*  tính từ<br />- (sinh vật học) đối xứng toả tia</Q></N></I></F></C>
actinomorphous	<C><F><I><N><Q>@actinomorphous /,æktinə'mɔ:fəs/ (actinomorphic) /,æktinə'mc:fik/<br />*  tính từ<br />- (sinh vật học) đối xứng toả tia</Q></N></I></F></C>
actinomorphy	<C><F><I><N><Q>@actinomorphy<br />- xem actinomorphic</Q></N></I></F></C>
actinomycet	<C><F><I><N><Q>@actinomycet<br />* danh từ<br />- số nhiều actinomyces<br />- khuẩn tia,  actinomixet</Q></N></I></F></C>
actinomycoses	<C><F><I><N><Q>@actinomycosis<br />* danh từ<br />- bệnh do khuẩn tia</Q></N></I></F></C>
actinomycosis	<C><F><I><N><Q>@actinomycosis<br />* danh từ<br />- bệnh do khuẩn tia</Q></N></I></F></C>
actinon	<C><F><I><N><Q>@actinon<br />* danh từ<br />- (hoá học) actinon</Q></N></I></F></C>
actinospore	<C><F><I><N><Q>@actinospore<br />* danh từ<br />- (sinh học) bào tử toả tia</Q></N></I></F></C>
actinotherapy	<C><F><I><N><Q>@actinotherapy<br />* danh từ<br />- (y học) liệu pháp tia sáng</Q></N></I></F></C>
actinotropism	<C><F><I><N><Q>@actinotropism<br />* danh từ<br />- (thực vật) tính hướng tia</Q></N></I></F></C>
actinula	<C><F><I><N><Q>@actinula<br />* danh từ<br />- (sinh học) ấu trùng</Q></N></I></F></C>
